Source,Target,Edge_Label
ActaPharm,ActaMobile,DeliveryTruck
ActaPharm,ActaMobile,Item Hierarchy
ActaPharm,ActaMobile,OTS
ActaPharm,ActaMobile,Scanner
ActaPharm,ActaPay,Contract
ActaPharm,ActaPay,Timesheet
ActaPharm,ActaPlan,Store Catalog
ActaPharm,ActaPointMain,Cost
ActaPharm,ActaPointMain,OTS Cost
ActaPharm,ActaPointMain,Whse-Case
ActaPharm,ActaPointStore,Product Case
ActaPharm,ActaProdID,Authorization
ActaPharm,ActaProdID,Ingredient
ActaPharm,ActaProdID,OTS
ActaPharm,ActaProdID,Purchase
ActaPharm,ActaPromise,Contract
ActaPharm,ActaPromise,DeliveryTruck
ActaPharm,ActaPromise,Warehouse Order
ActaPharm,ActaReport,Authorization Data
ActaPharm,ActaReport,Vendor
ActaPharm,ActaReport,Warehoust Dist
ActaPharm,ActaSched,Case
ActaPharm,ActaSched,Marketing Plans
ActaPharm,ActaSched,Revenue
ActaPharm,ActaSched,Whse-Case
ActaPharm,ActaStore,Case
ActaPharm,ActaStore,Sales Plans
ActaPharm,ActaStoreLoc,Department
ActaPharm,ActaWeb,OTS Billing
ActaPharm,ActaWeb,Price History
ActaPharm,ActaWHSE,Authorization
ActaPharm,ActaWHSE,Offer
ActaPharm,ActaWHSE,Order
ActaPharm,ActaWHSE,Purchase
ActaPlan,ActaAcctDM,Promotion
ActaPlan,ActaAcctDM,Revenue
ActaPlan,ActaAcctDM,Warehouse Shipping
ActaPlan,ActaBilling,Cost
ActaPlan,ActaBilling,OrderDetail
ActaPlan,ActaComp,Campaign
ActaPlan,ActaComp,Marketing Plans
ActaPlan,ActaComp,OTS Cost
ActaPlan,ActaComp,Sales Plans
ActaPlan,ActaCoupons,Campaign
ActaPlan,ActaCoupons,Consumer
ActaPlan,ActaCoupons,Department
ActaPlan,ActaCoupons,Location
ActaPlan,ActaCoupons,Site
ActaPlan,ActaCoupons,Vendor
ActaPlan,ActaCoupons,Warehouse Delivery
ActaPlan,ActaCS,Vendor
ActaPlan,ActaData,Deal
ActaPlan,ActaData,Item Master
ActaPlan,ActaData,Unit
ActaPlan,ActaData,Warehouse Order
ActaPlan,ActaDist,DeliveryTruck
ActaPlan,ActaDist,Item Master
ActaPlan,ActaDist,Offer
ActaPlan,ActaDist,Purchase
ActaPlan,ActaEDW,Consumer Case
ActaPlan,ActaEDW,OTS Order
ActaPlan,ActaFin,Order
ActaPlan,ActaFin,Sales
ActaPlan,ActaFlour,Consumer
ActaPlan,ActaFlour,Cost
ActaPlan,ActaFlour,Division
ActaPlan,ActaFlour,Order
ActaPlan,ActaFresh,Location
ActaPlan,ActaFresh,Product Case
ActaPlan,ActaFresh,Promotion
ActaPlan,ActaFuel,Coupon
ActaPlan,ActaFuel,Pack
ActaPlan,ActaHR,Customer
ActaPlan,ActaHR,Offer
ActaPlan,ActaHR,OTS
ActaPlan,ActaHR,Whse-Case
ActaPlan,ActaKronos,Price Data
ActaPlan,ActaKronos,Store Inventory
ActaPlan,ActaKronos,Whse-Case
ActaPlan,ActaLink,Authorization
ActaPlan,ActaLink,Store Inventory
ActaPlan,ActaLink,Unit
ActaPlan,ActaMfg,Authorization
ActaPlan,ActaMfg,Authorization Overide
ActaPlan,ActaMfg,Employee
ActaPlan,ActaMfg,Whse-Case
ActaPlan,ActaMktng,Authorization Overide
ActaPlan,ActaMktng,Item Hierarchy
ActaPlan,ActaMktng,OTS Billing
ActaPlan,ActaMktng,Sales
ActaPlan,ActaMobile,Authorization Data
ActaPlan,ActaMobile,Contract
ActaPlan,ActaMobile,Product
ActaPlan,ActaODS,Division
ActaPlan,ActaODS,Item Master
ActaPlan,ActaPay,BOL
ActaPlan,ActaPay,Campaign
ActaPlan,ActaPay,Case
ActaPlan,ActaPay,Employee
ActaPlan,ActaPay,Item Detail
ActaPlan,ActaPay,OTS Vendor
ActaPlan,ActaPay,Product Case
ActaPlan,ActaPharm,Cost
ActaPlan,ActaPharm,Scanner
ActaPlan,ActaPharm,Timesheet
ActaPlan,ActaPharm,Warehouse Order
ActaPlan,ActaPointMain,Department
ActaPlan,ActaPointMain,Product Case
ActaPlan,ActaPointMain,Revenue
ActaPlan,ActaPointMain,Store Deliveries
ActaPlan,ActaPointStore,OTS Item
ActaPlan,ActaPointStore,Product
ActaPlan,ActaPointStore,Store Deliveries
ActaPlan,ActaProdID,BOL
ActaPlan,ActaProdID,Coupon
ActaPlan,ActaProdID,Marketing Plans
ActaPlan,ActaProdID,OTS Cost
ActaPlan,ActaPromise,Revenue
ActaPlan,ActaReport,Authorization Overide
ActaPlan,ActaReport,Employee
ActaPlan,ActaReport,Store Deliveries
ActaPlan,ActaSched,Product
ActaPlan,ActaSched,Scanner
ActaPlan,ActaSched,Vendor
ActaPlan,ActaStore,Allocation
ActaPlan,ActaStore,Authorization
ActaPlan,ActaStore,Consumer Case
ActaPlan,ActaStore,Contract
ActaPlan,ActaStore,Offer
ActaPlan,ActaStore,OrderDetail
ActaPlan,ActaStore,OTS
ActaPlan,ActaStoreLoc,Coupon
ActaPlan,ActaStoreLoc,Ingredient
ActaPlan,ActaStoreLoc,Order
ActaPlan,ActaWeb,Employee
ActaPlan,ActaWeb,Offer
ActaPlan,ActaWeb,OTS Item
ActaPlan,ActaWeb,Store Catalog
ActaPlan,ActaWHSE,Contract
ActaPlan,ActaWHSE,Unit
ActaPointMain,ActaAcctDM,Item Hierarchy
ActaPointMain,ActaAcctDM,OTS Cost
ActaPointMain,ActaAcctDM,OTS Item
ActaPointMain,ActaAcctDM,Warehouse Delivery
ActaPointMain,ActaAcctDM,Web-Log
ActaPointMain,ActaBenefits,Item Master
ActaPointMain,ActaBenefits,OTS Billing
ActaPointMain,ActaBenefits,OTS Item
ActaPointMain,ActaBenefits,Price History
ActaPointMain,ActaBilling,OTS Billing
ActaPointMain,ActaComp,Location
ActaPointMain,ActaComp,OTS Order
ActaPointMain,ActaComp,Store Deliveries
ActaPointMain,ActaCoupons,Consumer
ActaPointMain,ActaCoupons,Deal
ActaPointMain,ActaCS,Contract
ActaPointMain,ActaCS,Marketing Plans
ActaPointMain,ActaCS,Promotion
ActaPointMain,ActaData,Employee
ActaPointMain,ActaData,Item Master
ActaPointMain,ActaData,Product Case
ActaPointMain,ActaData,Revenue
ActaPointMain,ActaData,Store Deliveries
ActaPointMain,ActaDist,OTS Billing
ActaPointMain,ActaEDW,Coupon
ActaPointMain,ActaEDW,Division
ActaPointMain,ActaEDW,OTS Item
ActaPointMain,ActaEDW,Pack
ActaPointMain,ActaFin,Campaign
ActaPointMain,ActaFin,Item Master
ActaPointMain,ActaFlour,Campaign
ActaPointMain,ActaFlour,Price Change
ActaPointMain,ActaFlour,Purchase
ActaPointMain,ActaFlour,Vendor
ActaPointMain,ActaFresh,Site
ActaPointMain,ActaFresh,Store Catalog
ActaPointMain,ActaFuel,Authorization
ActaPointMain,ActaFuel,DeliveryTruck
ActaPointMain,ActaFuel,Division
ActaPointMain,ActaFuel,Marketing Plans
ActaPointMain,ActaFuel,OTS
ActaPointMain,ActaFuel,Price Data
ActaPointMain,ActaFuel,Sales Plans
ActaPointMain,ActaFuel,Store Inventory
ActaPointMain,ActaFuel,Warehoust Dist
ActaPointMain,ActaHR,Department
ActaPointMain,ActaHR,Employee
ActaPointMain,ActaHR,Marketing Plans
ActaPointMain,ActaHR,Warehouse Order
ActaPointMain,ActaKronos,Authorization Data
ActaPointMain,ActaKronos,BOL
ActaPointMain,ActaKronos,Department
ActaPointMain,ActaKronos,Division
ActaPointMain,ActaKronos,OTS
ActaPointMain,ActaKronos,Price Change
ActaPointMain,ActaKronos,Product
ActaPointMain,ActaLink,Employee
ActaPointMain,ActaMfg,Allocation
ActaPointMain,ActaMfg,Consumer
ActaPointMain,ActaMfg,Cost
ActaPointMain,ActaMfg,Offer
ActaPointMain,ActaMfg,OrderDetail
ActaPointMain,ActaMfg,Store Inventory
ActaPointMain,ActaMktng,Division
ActaPointMain,ActaMktng,Item Master
ActaPointMain,ActaMktng,Order
ActaPointMain,ActaMktng,Price Data
ActaPointMain,ActaMobile,Location
ActaPointMain,ActaODS,Customer
ActaPointMain,ActaODS,Division
ActaPointMain,ActaODS,Ingredient
ActaPointMain,ActaPay,OTS Order
ActaPointMain,ActaPharm,Cost
ActaPointMain,ActaPharm,Price Change
ActaPointMain,ActaPharm,Store Inventory
ActaPointMain,ActaPharm,Unit
ActaPointMain,ActaPharm,Warehouse Delivery
ActaPointMain,ActaPlan,Deal
ActaPointMain,ActaPlan,OTS Vendor
ActaPointMain,ActaPointStore,DeliveryTruck
ActaPointMain,ActaPointStore,OTS Cost
ActaPointMain,ActaProdID,Coupon
ActaPointMain,ActaProdID,Order
ActaPointMain,ActaPromise,Store Inventory
ActaPointMain,ActaReport,Allocation
ActaPointMain,ActaReport,Authorization Overide
ActaPointMain,ActaReport,Department
ActaPointMain,ActaSched,Authorization Overide
ActaPointMain,ActaStore,OTS Vendor
ActaPointMain,ActaStore,Pack
ActaPointMain,ActaStore,Promotion
ActaPointMain,ActaWeb,Authorization Overide
ActaPointMain,ActaWeb,Order
ActaPointMain,ActaWHSE,Consumer
ActaPointMain,ActaWHSE,Department
ActaPointMain,ActaWHSE,OrderDetail
ActaPointMain,ActaWHSE,Warehouse Order
ActaPointStore,ActaAcctDM,Warehouse Delivery
ActaPointStore,ActaBenefits,Pack
ActaPointStore,ActaBenefits,Scanner
ActaPointStore,ActaBilling,Authorization
ActaPointStore,ActaBilling,Location
ActaPointStore,ActaBilling,OTS Cost
ActaPointStore,ActaComp,Authorization Data
ActaPointStore,ActaComp,OTS Billing
ActaPointStore,ActaComp,Warehoust Dist
ActaPointStore,ActaCoupons,Deal
ActaPointStore,ActaCoupons,Ingredient
ActaPointStore,ActaCoupons,Order
ActaPointStore,ActaCS,Authorization Overide
ActaPointStore,ActaCS,Store Deliveries
ActaPointStore,ActaCS,Whse-Case
ActaPointStore,ActaDist,Authorization
ActaPointStore,ActaDist,Authorization Overide
ActaPointStore,ActaDist,Department
ActaPointStore,ActaDist,Promotion
ActaPointStore,ActaDist,Revenue
ActaPointStore,ActaEDW,Authorization Overide
ActaPointStore,ActaFin,Timesheet
ActaPointStore,ActaFin,Warehouse Shipping
ActaPointStore,ActaFin,Warehoust Dist
ActaPointStore,ActaFlour,Campaign
ActaPointStore,ActaFlour,OTS Item
ActaPointStore,ActaFlour,Site
ActaPointStore,ActaFresh,Offer
ActaPointStore,ActaFresh,OTS
ActaPointStore,ActaFresh,Vendor
ActaPointStore,ActaFresh,Warehouse Delivery
ActaPointStore,ActaFuel,Pack
ActaPointStore,ActaHR,Customer
ActaPointStore,ActaHR,OTS
ActaPointStore,ActaKronos,Allocation
ActaPointStore,ActaKronos,Contract
ActaPointStore,ActaKronos,Division
ActaPointStore,ActaKronos,OTS Item
ActaPointStore,ActaKronos,Timesheet
ActaPointStore,ActaLink,Store Deliveries
ActaPointStore,ActaLink,Warehoust Dist
ActaPointStore,ActaMfg,Basket
ActaPointStore,ActaMfg,Consumer Case
ActaPointStore,ActaMktng,Sales
ActaPointStore,ActaMobile,OTS Order
ActaPointStore,ActaMobile,Product Case
ActaPointStore,ActaMobile,Sales
ActaPointStore,ActaODS,Department
ActaPointStore,ActaODS,Product Case
ActaPointStore,ActaODS,Unit
ActaPointStore,ActaODS,Whse-Case
ActaPointStore,ActaPay,Allocation
ActaPointStore,ActaPay,Case
ActaPointStore,ActaPay,Price History
ActaPointStore,ActaPay,Revenue
ActaPointStore,ActaPay,Warehouse Delivery
ActaPointStore,ActaPay,Warehoust Dist
ActaPointStore,ActaPharm,Item Hierarchy
ActaPointStore,ActaPharm,OrderDetail
ActaPointStore,ActaPharm,Warehouse Order
ActaPointStore,ActaPlan,Coupon
ActaPointStore,ActaPlan,Store Catalog
ActaPointStore,ActaPointMain,Order
ActaPointStore,ActaPointMain,OTS Billing
ActaPointStore,ActaPointMain,Sales Plans
ActaPointStore,ActaProdID,Division
ActaPointStore,ActaProdID,Ingredient
ActaPointStore,ActaProdID,OTS Item
ActaPointStore,ActaProdID,Timesheet
ActaPointStore,ActaPromise,Basket
ActaPointStore,ActaPromise,Item Master
ActaPointStore,ActaPromise,Pack
ActaPointStore,ActaPromise,Whse-Case
ActaPointStore,ActaReport,Store Inventory
ActaPointStore,ActaReport,Web-Log
ActaPointStore,ActaSched,Authorization Data
ActaPointStore,ActaSched,Cost
ActaPointStore,ActaSched,Price Change
ActaPointStore,ActaStore,Product
ActaPointStore,ActaStore,Sales Plans
ActaPointStore,ActaStoreLoc,Scanner
ActaPointStore,ActaStoreLoc,Store Inventory
ActaPointStore,ActaWeb,Location
ActaPointStore,ActaWeb,Store Deliveries
ActaPointStore,ActaWHSE,OTS Cost
ActaPointStore,ActaWHSE,Revenue
ActaPointStore,ActaWHSE,Timesheet
ActaPointStore,ActaWHSE,Vendor
ActaProdID,ActaAcctDM,Department
ActaProdID,ActaAcctDM,Item Master
ActaProdID,ActaAcctDM,Store Inventory
ActaProdID,ActaBenefits,Timesheet
ActaProdID,ActaBenefits,Vendor
ActaProdID,ActaBilling,Authorization
ActaProdID,ActaBilling,Campaign
ActaProdID,ActaBilling,Contract
ActaProdID,ActaBilling,Item Detail
ActaProdID,ActaBilling,Marketing Plans
ActaProdID,ActaBilling,Promotion
ActaProdID,ActaBilling,Vendor
ActaProdID,ActaComp,Store Deliveries
ActaProdID,ActaComp,Timesheet
ActaProdID,ActaCoupons,Authorization
ActaProdID,ActaCoupons,Item Detail
ActaProdID,ActaCS,Consumer
ActaProdID,ActaCS,Price Data
ActaProdID,ActaCS,Promotion
ActaProdID,ActaCS,Revenue
ActaProdID,ActaCS,Scanner
ActaProdID,ActaCS,Warehoust Dist
ActaProdID,ActaData,DeliveryTruck
ActaProdID,ActaData,Item Hierarchy
ActaProdID,ActaData,OTS Order
ActaProdID,ActaData,Price History
ActaProdID,ActaDist,Basket
ActaProdID,ActaDist,Employee
ActaProdID,ActaEDW,Revenue
ActaProdID,ActaEDW,Scanner
ActaProdID,ActaEDW,Warehouse Order
ActaProdID,ActaEDW,Whse-Case
ActaProdID,ActaFin,Authorization Overide
ActaProdID,ActaFin,BOL
ActaProdID,ActaFin,Contract
ActaProdID,ActaFin,OTS Order
ActaProdID,ActaFin,Vendor
ActaProdID,ActaFlour,BOL
ActaProdID,ActaFlour,Ingredient
ActaProdID,ActaFlour,Warehouse Order
ActaProdID,ActaFlour,Web-Log
ActaProdID,ActaFuel,Authorization Data
ActaProdID,ActaFuel,DeliveryTruck
ActaProdID,ActaFuel,Ingredient
ActaProdID,ActaFuel,Item Hierarchy
ActaProdID,ActaFuel,Store Catalog
ActaProdID,ActaFuel,Vendor
ActaProdID,ActaFuel,Warehouse Delivery
ActaProdID,ActaHR,Consumer Case
ActaProdID,ActaHR,Warehoust Dist
ActaProdID,ActaKronos,OTS Vendor
ActaProdID,ActaMfg,Campaign
ActaProdID,ActaMfg,Location
ActaProdID,ActaMfg,OrderDetail
ActaProdID,ActaMfg,Unit
ActaProdID,ActaMfg,Whse-Case
ActaProdID,ActaMktng,Basket
ActaProdID,ActaMktng,Deal
ActaProdID,ActaMktng,Department
ActaProdID,ActaMktng,Offer
ActaProdID,ActaMktng,Price Data
ActaProdID,ActaMktng,Purchase
ActaProdID,ActaMobile,Allocation
ActaProdID,ActaMobile,BOL
ActaProdID,ActaODS,Site
ActaProdID,ActaODS,Warehouse Shipping
ActaProdID,ActaODS,Web-Log
ActaProdID,ActaPay,Cost
ActaProdID,ActaPay,Customer
ActaProdID,ActaPay,OTS Order
ActaProdID,ActaPay,Timesheet
ActaProdID,ActaPay,Warehouse Delivery
ActaProdID,ActaPharm,Deal
ActaProdID,ActaPharm,OTS Billing
ActaProdID,ActaPharm,OTS Order
ActaProdID,ActaPharm,OTS Vendor
ActaProdID,ActaPharm,Pack
ActaProdID,ActaPharm,Sales
ActaProdID,ActaPlan,Item Detail
ActaProdID,ActaPlan,Sales
ActaProdID,ActaPlan,Warehouse Order
ActaProdID,ActaPointMain,Contract
ActaProdID,ActaPointMain,Deal
ActaProdID,ActaPointMain,Division
ActaProdID,ActaPointMain,Item Master
ActaProdID,ActaPointMain,Location
ActaProdID,ActaPointMain,Purchase
ActaProdID,ActaPointStore,DeliveryTruck
ActaProdID,ActaPointStore,OTS Billing
ActaProdID,ActaPointStore,OTS Vendor
ActaProdID,ActaPointStore,Site
ActaProdID,ActaPromise,Allocation
ActaProdID,ActaPromise,Consumer Case
ActaProdID,ActaPromise,Deal
ActaProdID,ActaPromise,Pack
ActaProdID,ActaPromise,Sales
ActaProdID,ActaPromise,Store Catalog
ActaProdID,ActaPromise,Timesheet
ActaProdID,ActaPromise,Warehouse Delivery
ActaProdID,ActaReport,Authorization
ActaProdID,ActaReport,Coupon
ActaProdID,ActaReport,Division
ActaProdID,ActaReport,OrderDetail
ActaProdID,ActaReport,Scanner
ActaProdID,ActaReport,Store Deliveries
ActaProdID,ActaSched,Allocation
ActaProdID,ActaStore,Coupon
ActaProdID,ActaStore,Order
ActaProdID,ActaStore,Timesheet
ActaProdID,ActaStoreLoc,Allocation
ActaProdID,ActaStoreLoc,Basket
ActaProdID,ActaStoreLoc,OTS Billing
ActaProdID,ActaStoreLoc,Purchase
ActaProdID,ActaStoreLoc,Whse-Case
ActaProdID,ActaWeb,Location
ActaProdID,ActaWeb,Price Data
ActaProdID,ActaWeb,Purchase
ActaProdID,ActaWHSE,Allocation
ActaProdID,ActaWHSE,Cost
ActaProdID,ActaWHSE,Item Hierarchy
ActaProdID,ActaWHSE,OTS
ActaPromise,ActaAcctDM,Item Detail
ActaPromise,ActaBenefits,Department
ActaPromise,ActaBenefits,Sales Plans
ActaPromise,ActaBenefits,Vendor
ActaPromise,ActaBenefits,Whse-Case
ActaPromise,ActaBilling,Contract
ActaPromise,ActaComp,OTS Vendor
ActaPromise,ActaComp,Price History
ActaPromise,ActaComp,Product
ActaPromise,ActaCoupons,DeliveryTruck
ActaPromise,ActaCoupons,Ingredient
ActaPromise,ActaCoupons,Store Inventory
ActaPromise,ActaCoupons,Timesheet
ActaPromise,ActaCS,DeliveryTruck
ActaPromise,ActaData,Item Master
ActaPromise,ActaData,Vendor
ActaPromise,ActaDist,Basket
ActaPromise,ActaDist,Sales
ActaPromise,ActaDist,Scanner
ActaPromise,ActaDist,Site
ActaPromise,ActaDist,Warehouse Shipping
ActaPromise,ActaEDW,Authorization Data
ActaPromise,ActaEDW,Customer
ActaPromise,ActaEDW,Deal
ActaPromise,ActaFin,Campaign
ActaPromise,ActaFin,Customer
ActaPromise,ActaFin,OTS Item
ActaPromise,ActaFlour,Authorization Overide
ActaPromise,ActaFlour,OTS
ActaPromise,ActaFuel,Item Detail
ActaPromise,ActaFuel,Item Hierarchy
ActaPromise,ActaFuel,Web-Log
ActaPromise,ActaHR,Item Hierarchy
ActaPromise,ActaHR,Store Catalog
ActaPromise,ActaKronos,Authorization Data
ActaPromise,ActaKronos,Contract
ActaPromise,ActaKronos,Revenue
ActaPromise,ActaKronos,Warehoust Dist
ActaPromise,ActaKronos,Whse-Case
ActaPromise,ActaLink,Scanner
ActaPromise,ActaLink,Warehouse Shipping
ActaPromise,ActaMfg,DeliveryTruck
ActaPromise,ActaMfg,Price Data
ActaPromise,ActaMfg,Sales
ActaPromise,ActaMfg,Vendor
ActaPromise,ActaMktng,Basket
ActaPromise,ActaMktng,Item Master
ActaPromise,ActaMktng,Marketing Plans
ActaPromise,ActaMktng,Scanner
ActaPromise,ActaMktng,Store Inventory
ActaPromise,ActaODS,Consumer Case
ActaPromise,ActaODS,OTS Vendor
ActaPromise,ActaODS,Site
ActaPromise,ActaODS,Store Catalog
ActaPromise,ActaPay,Customer
ActaPromise,ActaPay,Location
ActaPromise,ActaPay,Offer
ActaPromise,ActaPay,OTS Order
ActaPromise,ActaPay,Store Catalog
ActaPromise,ActaPharm,Offer
ActaPromise,ActaPharm,Vendor
ActaPromise,ActaPlan,Allocation
ActaPromise,ActaPlan,Store Catalog
ActaPromise,ActaPlan,Timesheet
ActaPromise,ActaPointMain,DeliveryTruck
ActaPromise,ActaPointMain,Timesheet
ActaPromise,ActaProdID,OrderDetail
ActaPromise,ActaProdID,Vendor
ActaPromise,ActaReport,BOL
ActaPromise,ActaReport,Customer
ActaPromise,ActaReport,Offer
ActaPromise,ActaSched,Allocation
ActaPromise,ActaSched,OTS
ActaPromise,ActaSched,OTS Vendor
ActaPromise,ActaStore,Order
ActaPromise,ActaStore,Site
ActaPromise,ActaStoreLoc,OTS Cost
ActaPromise,ActaStoreLoc,Product
ActaPromise,ActaWeb,Cost
ActaPromise,ActaWeb,Offer
ActaPromise,ActaWeb,OTS Vendor
ActaPromise,ActaWHSE,Coupon
ActaPromise,ActaWHSE,Warehouse Order
ActaPromise,EBJ_Purchasing,Consumer
ActaPromise,EBJ_Purchasing,Sales
ActaPromise,EBJ_Security,Sales
ActaPromise,FRWN-Time,Marketing Plans
ActaPromise,WdyPurchasing,Revenue
ActaPromise,WdyTime,Authorization
ActaPromise,WdyTime,Customer
ActaPromise,WdyTime,Offer
ActaReport,ActaAcctDM,Deal
ActaReport,ActaAcctDM,Store Catalog
ActaReport,ActaAcctDM,Warehouse Delivery
ActaReport,ActaBenefits,Warehouse Order
ActaReport,ActaBilling,Department
ActaReport,ActaBilling,Item Hierarchy
ActaReport,ActaBilling,OTS Billing
ActaReport,ActaBilling,Price History
ActaReport,ActaBilling,Warehouse Order
ActaReport,ActaBilling,Warehouse Shipping
ActaReport,ActaComp,Contract
ActaReport,ActaComp,Coupon
ActaReport,ActaComp,Web-Log
ActaReport,ActaCoupons,DeliveryTruck
ActaReport,ActaCoupons,OTS Cost
ActaReport,ActaCoupons,Sales
ActaReport,ActaCoupons,Site
ActaReport,ActaCoupons,Store Deliveries
ActaReport,ActaCS,Allocation
ActaReport,ActaCS,Authorization Data
ActaReport,ActaCS,Cost
ActaReport,ActaCS,Price Change
ActaReport,ActaData,Authorization
ActaReport,ActaData,BOL
ActaReport,ActaDist,Consumer Case
ActaReport,ActaDist,Unit
ActaReport,ActaEDW,Department
ActaReport,ActaEDW,Division
ActaReport,ActaEDW,Sales
ActaReport,ActaEDW,Warehoust Dist
ActaReport,ActaEDW,Web-Log
ActaReport,ActaFin,Authorization
ActaReport,ActaFin,OrderDetail
ActaReport,ActaFin,OTS Vendor
ActaReport,ActaFin,Price Data
ActaReport,ActaFin,Revenue
ActaReport,ActaFin,Unit
ActaReport,ActaFlour,OTS Billing
ActaReport,ActaFlour,Price Data
ActaReport,ActaFresh,Basket
ActaReport,ActaFuel,OTS Cost
ActaReport,ActaFuel,Price Change
ActaReport,ActaFuel,Product
ActaReport,ActaHR,DeliveryTruck
ActaReport,ActaHR,OrderDetail
ActaReport,ActaHR,Price Data
ActaReport,ActaHR,Purchase
ActaReport,ActaHR,Store Inventory
ActaReport,ActaKronos,BOL
ActaReport,ActaLink,Authorization Overide
ActaReport,ActaLink,Consumer
ActaReport,ActaLink,Item Detail
ActaReport,ActaLink,Price History
ActaReport,ActaLink,Store Inventory
ActaReport,ActaMfg,Authorization Data
ActaReport,ActaMfg,Consumer
ActaReport,ActaMfg,Scanner
ActaReport,ActaMfg,Warehouse Order
ActaReport,ActaMfg,Whse-Case
ActaReport,ActaMktng,Item Hierarchy
ActaReport,ActaMktng,Promotion
ActaReport,ActaMktng,Sales Plans
ActaReport,ActaMktng,Scanner
ActaReport,ActaMktng,Store Deliveries
ActaReport,ActaMobile,DeliveryTruck
ActaReport,ActaMobile,Employee
ActaReport,ActaMobile,Store Catalog
ActaReport,ActaODS,Allocation
ActaReport,ActaODS,Item Detail
ActaReport,ActaPay,Consumer Case
ActaReport,ActaPay,Contract
ActaReport,ActaPay,Item Master
ActaReport,ActaPay,Marketing Plans
ActaReport,ActaPay,Offer
ActaReport,ActaPay,OTS Billing
ActaReport,ActaPay,OTS Order
ActaReport,ActaPay,Warehoust Dist
ActaReport,ActaPharm,Offer
ActaReport,ActaPharm,Sales Plans
ActaReport,ActaPharm,Store Inventory
ActaReport,ActaPharm,Vendor
ActaReport,ActaPharm,Warehouse Order
ActaReport,ActaPharm,Web-Log
ActaReport,ActaPlan,Contract
ActaReport,ActaPlan,Ingredient
ActaReport,ActaPlan,Whse-Case
ActaReport,ActaPointMain,Item Master
ActaReport,ActaPointMain,OrderDetail
ActaReport,ActaPointMain,Price Change
ActaReport,ActaPointMain,Revenue
ActaReport,ActaPointMain,Scanner
ActaReport,ActaPointMain,Store Inventory
ActaReport,ActaPointMain,Whse-Case
ActaReport,ActaPointStore,Basket
ActaReport,ActaPointStore,Employee
ActaReport,ActaProdID,Authorization Data
ActaReport,ActaProdID,Cost
ActaReport,ActaProdID,OTS
ActaReport,ActaPromise,Deal
ActaReport,ActaPromise,Item Hierarchy
ActaReport,ActaPromise,OTS
ActaReport,ActaPromise,OTS Item
ActaReport,ActaPromise,Store Catalog
ActaReport,ActaSched,Employee
ActaReport,ActaSched,Revenue
ActaReport,ActaStore,Authorization
ActaReport,ActaStore,Department
ActaReport,ActaStore,Item Hierarchy
ActaReport,ActaStore,Marketing Plans
ActaReport,ActaStore,Order
ActaReport,ActaStoreLoc,Allocation
ActaReport,ActaStoreLoc,Consumer Case
ActaReport,ActaStoreLoc,Customer
ActaReport,ActaStoreLoc,OrderDetail
ActaReport,ActaStoreLoc,Store Deliveries
ActaReport,ActaStoreLoc,Unit
ActaReport,ActaWeb,Campaign
ActaReport,ActaWeb,Scanner
ActaReport,ActaWeb,Web-Log
ActaReport,ActaWHSE,Contract
ActaReport,ActaWHSE,Price Change
ActaSched,ActaAcctDM,Authorization Overide
ActaSched,ActaAcctDM,Campaign
ActaSched,ActaAcctDM,Contract
ActaSched,ActaAcctDM,Purchase
ActaSched,ActaBenefits,Warehouse Order
ActaSched,ActaBenefits,Whse-Case
ActaSched,ActaBilling,Cost
ActaSched,ActaBilling,Sales
ActaSched,ActaBilling,Warehouse Order
ActaSched,ActaBilling,Web-Log
ActaSched,ActaComp,Order
ActaSched,ActaComp,Price Data
ActaSched,ActaComp,Purchase
ActaSched,ActaComp,Timesheet
ActaSched,ActaCoupons,Allocation
ActaSched,ActaCoupons,Product
ActaSched,ActaCS,Authorization
ActaSched,ActaCS,Item
ActaSched,ActaCS,OTS
ActaSched,ActaData,Timesheet
ActaSched,ActaDist,Employee
ActaSched,ActaDist,Item Detail
ActaSched,ActaDist,Product
ActaSched,ActaDist,Site
ActaSched,ActaDist,Warehoust Dist
ActaSched,ActaDist,Web-Log
ActaSched,ActaEDW,Consumer
ActaSched,ActaFin,Promotion
ActaSched,ActaFin,Store Inventory
ActaSched,ActaFin,Timesheet
ActaSched,ActaFlour,Item Master
ActaSched,ActaFlour,Offer
ActaSched,ActaFlour,Scanner
ActaSched,ActaFresh,Ingredient
ActaSched,ActaFresh,OrderDetail
ActaSched,ActaFuel,Allocation
ActaSched,ActaFuel,Revenue
ActaSched,ActaHR,Case
ActaSched,ActaHR,Item
ActaSched,ActaHR,Price Change
ActaSched,ActaHR,Scanner
ActaSched,ActaHR,Warehoust Dist
ActaSched,ActaKronos,Cost
ActaSched,ActaKronos,Price Data
ActaSched,ActaLink,BOL
ActaSched,ActaLink,Item Master
ActaSched,ActaLink,Product Case
ActaSched,ActaMfg,Customer
ActaSched,ActaMfg,Site
ActaSched,ActaMktng,Consumer
ActaSched,ActaMktng,Ingredient
ActaSched,ActaMktng,Order
ActaSched,ActaMktng,OTS Billing
ActaSched,ActaMktng,Price Change
ActaSched,ActaMktng,Sales
ActaSched,ActaMktng,Timesheet
ActaSched,ActaMobile,Department
ActaSched,ActaODS,Authorization
ActaSched,ActaODS,Basket
ActaSched,ActaPlan,OTS Billing
